bestVendorBuylist,bestVendorBuylistPrice,countForTrade,date,fair_price,lowestPrice,lowestPriceVendor,name,quantity,setName
StrikeZone,0.1,0,2019-12-17_1244,0.29,0.25,Card Kingdom,Acclaimed Contender,0,Throne_of_Eldraine
Card Kingdom,5.7,0,2019-12-17_1244,5.48,5.48,TCG Player,"Alela, Artful Provocateur",0,Throne_of_Eldraine
Card Kingdom,0.06,0,2019-12-17_1244,0.16,0.16,TCG Player,All That Glitters,0,Throne_of_Eldraine
StrikeZone,7.0,0,2019-12-17_1244,6.69,6.69,TCG Player,Arcane Signet,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.03,0.03,TCG Player,Arcanist's Owl,0,Throne_of_Eldraine
CoolStuff,0.02,0,2019-12-17_1244,0.18,0.12,Miniature Market,Ardenvale Tactician,0,Throne_of_Eldraine
Card Kingdom,0.72,0,2019-12-17_1244,1.13,0.79,StrikeZone,"Ayara, First of Locthwain",0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.02,0.02,TCG Player,Bake into a Pie,0,Throne_of_Eldraine
Miniature Market,0.15,0,2019-12-17_1244,0.44,0.29,Card Kingdom,Banish into Fable,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Barrow Witches,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Bartered Cow,0,Throne_of_Eldraine
CoolStuff,0.05,0,2019-12-17_1244,0.18,0.2,Miniature Market,Beanstalk Giant,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Belle of the Brawl,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Beloved Princess,0,Throne_of_Eldraine
CoolStuff,1.25,0,2019-12-17_1244,0.29,0.29,TCG Player,Blacklance Paragon,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Blow Your House Down,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Bog Naughty,0,Throne_of_Eldraine
Card Kingdom,1.75,0,2019-12-17_1244,2.87,2.29,StrikeZone,Bonecrusher Giant,0,Throne_of_Eldraine
ABUGames,0.01,0,2019-12-17_1244,0.1,0.1,TCG Player,Bramblefort Fink,0,Throne_of_Eldraine
Miniature Market,21.0,0,2019-12-17_1244,29.85,27.99,Card Kingdom,Brazen Borrower,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Brimstone Trebuchet,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Burning-Yard Trainer,0,Throne_of_Eldraine
CoolStuff,3.0,0,2019-12-17_1244,0.97,0.69,StrikeZone,Castle Ardenvale,0,Throne_of_Eldraine
Miniature Market,0.75,0,2019-12-17_1244,0.92,0.75,StrikeZone,Castle Embereth,0,Throne_of_Eldraine
CoolStuff,4.0,0,2019-12-17_1244,1.74,1.49,Card Kingdom,Castle Garenbrig,0,Throne_of_Eldraine
CoolStuff,7.0,0,2019-12-17_1244,2.94,2.94,TCG Player,Castle Locthwain,0,Throne_of_Eldraine
CoolStuff,6.0,0,2019-12-17_1244,2.24,1.99,StrikeZone,Castle Vantress,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Cauldron's Gift,0,Throne_of_Eldraine
ABUGames,0.2,0,2019-12-17_1244,0.28,0.25,StrikeZone,Cauldron Familiar,0,Throne_of_Eldraine
CoolStuff,2.0,0,2019-12-17_1244,0.78,0.33,StrikeZone,Charming Prince,0,Throne_of_Eldraine
TCG Player,0.51,0,2019-12-17_1244,1.62,0.49,Card Kingdom,Chittering Witch,0,Throne_of_Eldraine
Card Kingdom,4.7,0,2019-12-17_1244,4.98,4.98,TCG Player,"Chulane, Teller of Tales",0,Throne_of_Eldraine
CoolStuff,1.0,0,2019-12-17_1244,0.27,0.25,Card Kingdom,Clackbridge Troll,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.06,0.06,TCG Player,Claim the Firstborn,0,Throne_of_Eldraine
StrikeZone,0.5,0,2019-12-17_1244,1.74,1.49,Card Kingdom,Command Tower,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.02,0.02,TCG Player,Corridor Monitor,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Crystal Slipper,0,Throne_of_Eldraine
CoolStuff,0.05,0,2019-12-17_1244,0.18,0.12,Miniature Market,Curious Pair,0,Throne_of_Eldraine
StrikeZone,0.15,0,2019-12-17_1244,0.44,0.39,Card Kingdom,Dance of the Manse,0,Throne_of_Eldraine
ABUGames,0.03,0,2019-12-17_1244,0.24,0.24,TCG Player,Deafening Silence,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.29,0.2,Miniature Market,Deathless Knight,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.04,0.04,TCG Player,Didn't Say Please,0,Throne_of_Eldraine
TCG Player,0.16,0,2019-12-17_1244,0.32,0.25,Card Kingdom,Doom Foretold,0,Throne_of_Eldraine
StrikeZone,0.33,0,2019-12-17_1244,0.6900000000000001,0.69,Card Kingdom,Drown in the Loch,0,Throne_of_Eldraine
ABUGames,0.01,0,2019-12-17_1244,0.13,0.13,TCG Player,Edgewall Innkeeper,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Elite Headhunter,0,Throne_of_Eldraine
Card Kingdom,7.0,0,2019-12-17_1244,8.75,8.75,TCG Player,Embercleave,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Embereth Paladin,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.2,0.2,Miniature Market,Embereth Shieldbreaker,0,Throne_of_Eldraine
Miniature Market,0.15,0,2019-12-17_1244,0.25,0.25,Card Kingdom,Embereth Skyblazer,0,Throne_of_Eldraine
TCG Player,1.25,0,2019-12-17_1244,2.68,1.99,StrikeZone,"Emry, Lurker of the Loch",0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.03,0.03,TCG Player,Enchanted Carriage,0,Throne_of_Eldraine
CoolStuff,0.05,0,2019-12-17_1244,0.1,0.1,TCG Player,Epic Downfall,0,Throne_of_Eldraine
Card Kingdom,0.1,0,2019-12-17_1244,0.18,0.18,TCG Player,Escape to the Wilds,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Eye Collector,0,Throne_of_Eldraine
Card Kingdom,14.0,0,2019-12-17_1244,14.49,14.49,TCG Player,Fabled Passage,0,Throne_of_Eldraine
Miniature Market,0.2,0,2019-12-17_1244,0.68,0.39,StrikeZone,Fae of Wishes,0,Throne_of_Eldraine
ABUGames,3.03,0,2019-12-17_1244,0.8,0.59,StrikeZone,Faeburrow Elder,0,Throne_of_Eldraine
StrikeZone,2.0,0,2019-12-17_1244,1.98,1.98,TCG Player,Faerie Formation,0,Throne_of_Eldraine
Card Kingdom,0.1,0,2019-12-17_1244,0.24,0.24,ABUGames,Feasting Troll King,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Fell the Pheasant,0,Throne_of_Eldraine
CoolStuff,1.5,0,2019-12-17_1244,1.1,1.1,TCG Player,Fervent Champion,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Festive Funeral,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.02,0.02,TCG Player,Fierce Witchstalker,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Fireborn Knight,0,Throne_of_Eldraine
StrikeZone,1.0,0,2019-12-17_1244,1.69,1.49,Card Kingdom,Fires of Invention,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.19,0.2,Miniature Market,Flaxen Intruder,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Flutterfox,0,Throne_of_Eldraine
Card Kingdom,0.1,0,2019-12-17_1244,0.21,0.21,TCG Player,Folio of Fancies,0,Throne_of_Eldraine
ABUGames,0.01,0,2019-12-17_1244,0.22,0.15,Card Kingdom,Forest,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.02,0.02,TCG Player,Forever Young,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Fortifying Provisions,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.25,0.25,Card Kingdom,Foulmire Knight,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.05,0.05,TCG Player,Frogify,0,Throne_of_Eldraine
CoolStuff,2.5,0,2019-12-17_1244,1.13,1.13,TCG Player,"Gadwick, the Wizened",0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.18,0.12,Miniature Market,Garenbrig Carver,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Garenbrig Paladin,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Garenbrig Squire,0,Throne_of_Eldraine
ABUGames,0.01,0,2019-12-17_1244,0.05,0.05,TCG Player,Garrison Griffin,0,Throne_of_Eldraine
CoolStuff,4.5,0,2019-12-17_1244,4.0,4.0,TCG Player,"Garruk, Cursed Huntsman",0,Throne_of_Eldraine
StrikeZone,0.1,0,2019-12-17_1244,0.37,0.25,Card Kingdom,Giant Killer,0,Throne_of_Eldraine
CoolStuff,6.0,0,2019-12-17_1244,5.21,5.21,TCG Player,Gilded Goose,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.05,0.05,TCG Player,Gingerbrute,0,Throne_of_Eldraine
Miniature Market,0.25,0,2019-12-17_1244,0.47,0.25,Card Kingdom,Gluttonous Troll,0,Throne_of_Eldraine
ABUGames,0.01,0,2019-12-17_1244,0.05,0.05,TCG Player,Golden Egg,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.04,0.04,TCG Player,"Grumgully, the Generous",0,Throne_of_Eldraine
CoolStuff,1.25,0,2019-12-17_1244,0.49,0.49,StrikeZone,Harmonious Archon,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Henge Walker,0,Throne_of_Eldraine
Card Kingdom,0.06,0,2019-12-17_1244,0.2,0.2,TCG Player,Heraldic Banner,0,Throne_of_Eldraine
CoolStuff,2.0,0,2019-12-17_1244,0.65,0.49,StrikeZone,Hushbringer,0,Throne_of_Eldraine
StrikeZone,0.03,0,2019-12-17_1244,0.21,0.25,Card Kingdom,Hypnotic Sprite,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.04,0.04,TCG Player,Idyllic Grange,0,Throne_of_Eldraine
CoolStuff,0.05,0,2019-12-17_1244,0.07,0.07,TCG Player,Improbable Alliance,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.03,0.03,TCG Player,Inquisitive Puppet,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Insatiable Appetite,0,Throne_of_Eldraine
Card Kingdom,0.05,0,2019-12-17_1244,0.07,0.07,TCG Player,Inspiring Veteran,0,Throne_of_Eldraine
ABUGames,0.03,0,2019-12-17_1244,0.17,0.17,TCG Player,Into the Story,0,Throne_of_Eldraine
ChannelFireball,0.1,0,2019-12-17_1244,0.21,0.21,TCG Player,Irencrag Feat,0,Throne_of_Eldraine
TCG Player,0.18,0,2019-12-17_1244,0.35000000000000003,0.35,TCG Player,Irencrag Pyromancer,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.49,0.15,Card Kingdom,Island,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Joust,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Jousting Dummy,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Keeper of Fables,0,Throne_of_Eldraine
ABUGames,0.05,0,2019-12-17_1244,0.25,0.2,Miniature Market,Kenrith's Transformation,0,Throne_of_Eldraine
StrikeZone,6.0,0,2019-12-17_1244,14.24,10.49,StrikeZone,"Kenrith, the Returned King",0,Throne_of_Eldraine
StrikeZone,2.0,0,2019-12-17_1244,3.23,2.49,Card Kingdom,Knights' Charge,0,Throne_of_Eldraine
Card Kingdom,14.0,0,2019-12-17_1244,18.46,18.46,TCG Player,"Korvold, Fae-Cursed King",0,Throne_of_Eldraine
CoolStuff,1.0,0,2019-12-17_1244,0.17,0.17,TCG Player,"Linden, the Steadfast Queen",0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Loch Dragon,0,Throne_of_Eldraine
CoolStuff,1.0,0,2019-12-17_1244,0.14,0.14,TCG Player,Lochmere Serpent,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Locthwain Paladin,0,Throne_of_Eldraine
CoolStuff,0.02,0,2019-12-17_1244,0.18,0.12,Miniature Market,Lonesome Unicorn,0,Throne_of_Eldraine
Card Kingdom,0.9,0,2019-12-17_1244,1.06,1.29,StrikeZone,Lovestruck Beast,0,Throne_of_Eldraine
ABUGames,0.03,0,2019-12-17_1244,0.08,0.08,TCG Player,Lucky Clover,0,Throne_of_Eldraine
StrikeZone,0.5,0,2019-12-17_1244,0.97,0.59,Card Kingdom,Mace of the Valiant,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Mantle of Tides,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.04,0.04,TCG Player,Maraleaf Pixie,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Maraleaf Rider,0,Throne_of_Eldraine
ChannelFireball,0.1,0,2019-12-17_1244,0.25,0.25,Card Kingdom,Midnight Clock,0,Throne_of_Eldraine
Miniature Market,0.5,0,2019-12-17_1244,1.61,0.69,StrikeZone,Mirrormade,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Mistford River Turtle,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.21,0.15,Card Kingdom,Mountain,0,Throne_of_Eldraine
Card Kingdom,4.5,0,2019-12-17_1244,7.24,6.29,StrikeZone,Murderous Rider,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Mysterious Pathlighter,0,Throne_of_Eldraine
ABUGames,0.1,0,2019-12-17_1244,0.25,0.25,TCG Player,Mystic Sanctuary,0,Throne_of_Eldraine
CoolStuff,1.25,0,2019-12-17_1244,2.33,0.25,StrikeZone,Mystical Dispute,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.07,0.07,TCG Player,Oakhame Adversary,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.21,0.2,Miniature Market,Oakhame Ranger,0,Throne_of_Eldraine
ChannelFireball,0.1,0,2019-12-17_1244,0.13,0.13,TCG Player,Oathsworn Knight,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Ogre Errant,0,Throne_of_Eldraine
ABUGames,0.01,0,2019-12-17_1244,0.8300000000000001,0.21,ABUGames,Oko's Accomplices,0,Throne_of_Eldraine
StrikeZone,0.1,0,2019-12-17_1244,0.19,0.19,TCG Player,Oko's Hospitality,0,Throne_of_Eldraine
TCG Player,28.63,0,2019-12-17_1244,29.99,29.99,TCG Player,"Oko, Thief of Crowns",0,Throne_of_Eldraine
Card Kingdom,1.25,0,2019-12-17_1244,1.99,1.99,StrikeZone,"Oko, the Trickster",0,Throne_of_Eldraine
CoolStuff,10.0,0,2019-12-17_1244,5.88,5.88,TCG Player,Once Upon a Time,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.03,0.03,TCG Player,Once and Future,0,Throne_of_Eldraine
CoolStuff,0.6,0,2019-12-17_1244,0.05,0.05,TCG Player,Opportunistic Dragon,0,Throne_of_Eldraine
Card Kingdom,0.05,0,2019-12-17_1244,0.08,0.08,TCG Player,Opt,0,Throne_of_Eldraine
Card Kingdom,0.05,0,2019-12-17_1244,0.30000000000000004,0.2,Miniature Market,Order of Midnight,0,Throne_of_Eldraine
CoolStuff,0.75,0,2019-12-17_1244,0.8300000000000001,0.83,TCG Player,Outlaws' Merriment,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Outmuscle,0,Throne_of_Eldraine
Card Kingdom,0.05,0,2019-12-17_1244,0.1,0.1,TCG Player,Overwhelmed Apprentice,0,Throne_of_Eldraine
Card Kingdom,0.1,0,2019-12-17_1244,0.22,0.22,TCG Player,Piper of the Swarm,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.09,0.09,TCG Player,Plains,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Prized Griffin,0,Throne_of_Eldraine
CoolStuff,0.05,0,2019-12-17_1244,0.18,0.12,Miniature Market,Queen of Ice,0,Throne_of_Eldraine
TCG Player,14.02,0,2019-12-17_1244,16.74,16.74,TCG Player,Questing Beast,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.29,0.2,Miniature Market,Rampart Smasher,0,Throne_of_Eldraine
Miniature Market,6.0,0,2019-12-17_1244,6.99,6.99,TCG Player,"Rankle, Master of Pranks",0,Throne_of_Eldraine
Miniature Market,0.9,0,2019-12-17_1244,1.44,1.29,Card Kingdom,Realm-Cloaked Giant,0,Throne_of_Eldraine
CoolStuff,0.02,0,2019-12-17_1244,0.18,0.12,Miniature Market,Reaper of Night,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Reave Soul,0,Throne_of_Eldraine
CoolStuff,0.05,0,2019-12-17_1244,0.05,0.05,TCG Player,Redcap Melee,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Redcap Raiders,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Resolute Rider,0,Throne_of_Eldraine
CoolStuff,1.0,0,2019-12-17_1244,0.43,0.33,StrikeZone,Return of the Wildspeaker,0,Throne_of_Eldraine
Card Kingdom,0.05,0,2019-12-17_1244,0.1,0.1,TCG Player,Revenge of Ravens,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Righteousness,0,Throne_of_Eldraine
CoolStuff,0.05,0,2019-12-17_1244,0.22,0.12,Miniature Market,Rimrock Knight,0,Throne_of_Eldraine
Miniature Market,0.9,0,2019-12-17_1244,1.98,1.79,StrikeZone,Robber of the Rich,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Rosethorn Halberd,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Roving Keep,0,Throne_of_Eldraine
ABUGames,0.01,0,2019-12-17_1244,0.1,0.1,TCG Player,Rowan's Battleguard,0,Throne_of_Eldraine
ABUGames,0.05,0,2019-12-17_1244,0.19,0.19,TCG Player,Rowan's Stalwarts,0,Throne_of_Eldraine
TCG Player,1.01,0,2019-12-17_1244,2.03,1.99,StrikeZone,"Rowan, Fearless Sparkmage",0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Run Away Together,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Sage of the Falls,0,Throne_of_Eldraine
Miniature Market,0.05,0,2019-12-17_1244,0.04,0.04,TCG Player,Savvy Hunter,0,Throne_of_Eldraine
ABUGames,0.01,0,2019-12-17_1244,0.07,0.07,TCG Player,Seven Dwarves,0,Throne_of_Eldraine
ABUGames,0.01,0,2019-12-17_1244,0.29,0.2,Miniature Market,Shambling Suit,0,Throne_of_Eldraine
CoolStuff,0.05,0,2019-12-17_1244,0.19,0.2,Miniature Market,Shepherd of the Flock,0,Throne_of_Eldraine
CoolStuff,1.5,0,2019-12-17_1244,2.94,2.29,Card Kingdom,Shimmer Dragon,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Shinechaser,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Shining Armor,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Silverflame Ritual,0,Throne_of_Eldraine
StrikeZone,1.0,0,2019-12-17_1244,1.02,0.25,Card Kingdom,Silverwing Squadron,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Skullknocker Ogre,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.23,0.15,Miniature Market,Smitten Swordmaster,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Sorcerer's Broom,0,Throne_of_Eldraine
CoolStuff,1.25,0,2019-12-17_1244,0.36,0.36,TCG Player,Sorcerous Spyglass,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.02,0.02,TCG Player,Specter's Shriek,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.04,0.04,TCG Player,Spinning Wheel,0,Throne_of_Eldraine
TCG Player,2.16,0,2019-12-17_1244,3.73,3.49,Card Kingdom,Steelbane Hydra,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Steelclaw Lance,0,Throne_of_Eldraine
CoolStuff,0.8,0,2019-12-17_1244,0.15,0.15,TCG Player,Stolen by the Fae,0,Throne_of_Eldraine
Miniature Market,3.0,0,2019-12-17_1244,2.97,2.97,TCG Player,Stonecoil Serpent,0,Throne_of_Eldraine
CoolStuff,0.9,0,2019-12-17_1244,0.27,0.25,Card Kingdom,Stormfist Crusader,0,Throne_of_Eldraine
ChannelFireball,0.1,0,2019-12-17_1244,0.09,0.09,TCG Player,Sundering Stroke,0,Throne_of_Eldraine
Card Kingdom,0.02,0,2019-12-17_1244,0.22,0.15,Card Kingdom,Swamp,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.04,0.04,TCG Player,"Syr Alin, the Lion's Claw",0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.02,0.02,TCG Player,"Syr Elenora, the Discerning",0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.08,0.08,TCG Player,"Syr Faren, the Hengehammer",0,Throne_of_Eldraine
StrikeZone,3.0,0,2019-12-17_1244,3.48,3.48,TCG Player,"Syr Gwyn, Hero of Ashvale",0,Throne_of_Eldraine
TCG Player,0.01,0,2019-12-17_1244,0.23,0.23,TCG Player,"Syr Konrad, the Grim",0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Tall as a Beanstalk,0,Throne_of_Eldraine
CoolStuff,0.5,0,2019-12-17_1244,0.34,0.34,TCG Player,Taste of Death,0,Throne_of_Eldraine
Miniature Market,0.6,0,2019-12-17_1244,0.99,0.79,StrikeZone,The Cauldron of Eternity,0,Throne_of_Eldraine
Miniature Market,0.9,0,2019-12-17_1244,1.19,1.19,TCG Player,The Circle of Loyalty,0,Throne_of_Eldraine
Card Kingdom,10.5,0,2019-12-17_1244,11.98,11.98,TCG Player,The Great Henge,0,Throne_of_Eldraine
Card Kingdom,1.3,0,2019-12-17_1244,2.1,1.99,StrikeZone,The Magic Mirror,0,Throne_of_Eldraine
Miniature Market,8.5,0,2019-12-17_1244,10.0,10.0,TCG Player,The Royal Scions,0,Throne_of_Eldraine
ABUGames,0.13,0,2019-12-17_1244,0.39,0.25,Card Kingdom,Thorn Mammoth,0,Throne_of_Eldraine
Card Kingdom,0.05,0,2019-12-17_1244,0.09,0.09,TCG Player,Thornwood Falls,0,Throne_of_Eldraine
ABUGames,0.01,0,2019-12-17_1244,0.06,0.06,TCG Player,Thrill of Possibility,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Thunderous Snapper,0,Throne_of_Eldraine
CoolStuff,1.0,0,2019-12-17_1244,1.74,1.29,Card Kingdom,Tome of Legends,0,Throne_of_Eldraine
CoolStuff,2.5,0,2019-12-17_1244,3.23,2.45,ABUGames,"Torbran, Thane of Red Fell",0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.12,0.12,TCG Player,Tournament Grounds,0,Throne_of_Eldraine
CoolStuff,0.1,0,2019-12-17_1244,0.2,0.2,TCG Player,Trail of Crumbs,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Trapped in the Tower,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.18,0.12,Miniature Market,Tuinvale Treefolk,0,Throne_of_Eldraine
Card Kingdom,0.25,0,2019-12-17_1244,0.34,0.34,TCG Player,Vantress Gargoyle,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.04,0.04,TCG Player,Venerable Knight,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Wicked Guardian,0,Throne_of_Eldraine
CoolStuff,1.5,0,2019-12-17_1244,0.9,0.79,Card Kingdom,Wicked Wolf,0,Throne_of_Eldraine
TCG Player,0.2,0,2019-12-17_1244,0.29,0.29,TCG Player,Wildborn Preserver,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.01,0.01,TCG Player,Wildwood Tracker,0,Throne_of_Eldraine
ABUGames,0.02,0,2019-12-17_1244,0.87,0.2,ABUGames,Wind-Scarred Crag,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.04,0.04,TCG Player,Wintermoor Commander,0,Throne_of_Eldraine
TCG Player,0.25,0,2019-12-17_1244,0.34,0.25,Card Kingdom,Wishclaw Talisman,0,Throne_of_Eldraine
UNDEFINED,0.0,0,2019-12-17_1244,0.02,0.02,TCG Player,Wishful Merfolk,0,Throne_of_Eldraine
TCG Player,0.01,0,2019-12-17_1244,0.06,0.06,TCG Player,Witch's Cottage,0,Throne_of_Eldraine
CoolStuff,0.15,0,2019-12-17_1244,0.31,0.31,TCG Player,Witch's Oven,0,Throne_of_Eldraine
ChannelFireball,0.1,0,2019-12-17_1244,0.18,0.18,TCG Player,Witch's Vengeance,0,Throne_of_Eldraine
ABUGames,0.01,0,2019-12-17_1244,0.05,0.05,TCG Player,Witching Well,0,Throne_of_Eldraine
Miniature Market,0.15,0,2019-12-17_1244,0.29,0.25,Card Kingdom,Workshop Elders,0,Throne_of_Eldraine
