bestVendorBuylist,bestVendorBuylistPrice,countForTrade,date,fair_price,lowestPrice,lowestPriceVendor,name,quantity,setName
ABUGames,0.12,0,2019-11-18_1343,0.18,0.18,TCG Player,Rescuer Sphinx,0,War_of_the_Spark_Foil
Card Kingdom,0.45,0,2019-11-18_1343,1.21,1.21,TCG Player,Return to Nature,0,War_of_the_Spark_Foil
StrikeZone,2.0,0,2019-11-18_1343,3.5700000000000003,3.57,TCG Player,"Roalesk, Apex Hybrid",0,War_of_the_Spark_Foil
ChannelFireball,0.25,0,2019-11-18_1343,0.42,0.42,TCG Player,Role Reversal,0,War_of_the_Spark_Foil
ABUGames,0.1,0,2019-11-18_1343,0.17,0.17,TCG Player,Rubblebelt Rioters,0,War_of_the_Spark_Foil
StrikeZone,4.0,0,2019-11-18_1343,4.0,4.0,TCG Player,"Saheeli, Sublime Artificer",0,War_of_the_Spark_Foil
ABUGames,0.21,0,2019-11-18_1343,0.42,0.42,TCG Player,Samut's Sprint,0,War_of_the_Spark_Foil
ABUGames,0.34,0,2019-11-18_1343,0.63,0.63,TCG Player,"Samut, Tyrant Smasher",0,War_of_the_Spark_Foil
ChannelFireball,2.0,0,2019-11-18_1343,3.46,3.46,TCG Player,Sarkhan the Masterless,0,War_of_the_Spark_Foil
ChannelFireball,0.25,0,2019-11-18_1343,0.47,0.47,TCG Player,Single Combat,0,War_of_the_Spark_Foil
ABUGames,0.27,0,2019-11-18_1343,0.44,0.44,TCG Player,Solar Blaze,0,War_of_the_Spark_Foil
StrikeZone,3.0,0,2019-11-18_1343,4.68,4.68,TCG Player,"Sorin, Vengeful Bloodlord",0,War_of_the_Spark_Foil
ABUGames,0.31,0,2019-11-18_1343,1.23,0.99,CoolStuff,Soul Diviner,0,War_of_the_Spark_Foil
ChannelFireball,2.5,0,2019-11-18_1343,5.4,3.99,CoolStuff,Spark Double,0,War_of_the_Spark_Foil
ABUGames,0.09,0,2019-11-18_1343,0.12,0.12,TCG Player,Spark Reaper,0,War_of_the_Spark_Foil
ABUGames,0.02,0,2019-11-18_1343,0.79,0.19,ABUGames,Steady Aim,0,War_of_the_Spark_Foil
ABUGames,0.05,0,2019-11-18_1343,0.13,0.13,TCG Player,Storm the Citadel,0,War_of_the_Spark_Foil
ABUGames,0.27,0,2019-11-18_1343,0.73,0.73,TCG Player,"Storrev, Devkarin Lich",0,War_of_the_Spark_Foil
ABUGames,0.13,0,2019-11-18_1343,0.23,0.23,TCG Player,Sunblade Angel,0,War_of_the_Spark_Foil
ABUGames,0.65,0,2019-11-18_1343,0.45,0.45,TCG Player,Swamp,0,War_of_the_Spark_Foil
ChannelFireball,2.5,0,2019-11-18_1343,3.53,3.53,TCG Player,"Tamiyo, Collector of Tales",0,War_of_the_Spark_Foil
ABUGames,0.2,0,2019-11-18_1343,0.43,0.25,StrikeZone,Teferi's Time Twist,0,War_of_the_Spark_Foil
StrikeZone,32.0,0,2019-11-18_1343,36.86,34.99,TrollAndToad,"Teferi, Time Raveler",0,War_of_the_Spark_Foil
StrikeZone,0.75,0,2019-11-18_1343,2.53,2.53,TCG Player,Tenth District Legionnaire,0,War_of_the_Spark_Foil
ABUGames,0.25,0,2019-11-18_1343,0.93,0.93,TCG Player,"Teyo, the Shieldmage",0,War_of_the_Spark_Foil
ABUGames,1.87,0,2019-11-18_1343,11.19,11.19,ABUGames,"Tezzeret, Master of the Bridge",0,War_of_the_Spark_Foil
ChannelFireball,2.5,0,2019-11-18_1343,4.02,3.99,StrikeZone,The Elderspell,0,War_of_the_Spark_Foil
StrikeZone,1.0,0,2019-11-18_1343,1.05,1.05,TCG Player,The Wanderer,0,War_of_the_Spark_Foil
ABUGames,0.09,0,2019-11-18_1343,0.11,0.11,TCG Player,Tibalt's Rager,0,War_of_the_Spark_Foil
Card Kingdom,1.4,0,2019-11-18_1343,1.95,1.95,TCG Player,"Tibalt, Rakish Instigator",0,War_of_the_Spark_Foil
ABUGames,0.9,0,2019-11-18_1343,1.93,1.93,TCG Player,Time Wipe,0,War_of_the_Spark_Foil
StrikeZone,2.0,0,2019-11-18_1343,2.49,2.49,TCG Player,"Tolsimir, Friend to Wolves",0,War_of_the_Spark_Foil
Card Kingdom,0.75,0,2019-11-18_1343,1.88,1.88,TCG Player,"Tomik, Distinguished Advokist",0,War_of_the_Spark_Foil
ChannelFireball,1.5,0,2019-11-18_1343,2.97,2.49,CoolStuff,Tyrant's Scorn,0,War_of_the_Spark_Foil
ABUGames,0.2,0,2019-11-18_1343,0.85,0.79,TrollAndToad,Ugin's Conjurant,0,War_of_the_Spark_Foil
Card Kingdom,6.5,0,2019-11-18_1343,8.07,8.07,TCG Player,"Ugin, the Ineffable",0,War_of_the_Spark_Foil
StrikeZone,0.75,0,2019-11-18_1343,0.97,0.97,TCG Player,Vivien's Arkbow,0,War_of_the_Spark_Foil
ABUGames,0.16,0,2019-11-18_1343,0.23,0.23,TCG Player,Vivien's Grizzly,0,War_of_the_Spark_Foil
ChannelFireball,2.5,0,2019-11-18_1343,4.62,4.62,TCG Player,"Vivien, Champion of the Wilds",0,War_of_the_Spark_Foil
ABUGames,0.12,0,2019-11-18_1343,0.37,0.37,TCG Player,Vizier of the Scorpion,0,War_of_the_Spark_Foil
TCG Player,0.59,0,2019-11-18_1343,0.8200000000000001,0.82,TCG Player,"Vraska, Swarm's Eminence",0,War_of_the_Spark_Foil
StrikeZone,0.5,0,2019-11-18_1343,0.46,0.46,TCG Player,Widespread Brutality,0,War_of_the_Spark_Foil
StrikeZone,0.5,0,2019-11-23_1130,0.78,0.78,TCG Player,Ajani's Pridemate,0,War_of_the_Spark_Foil
ChannelFireball,1.5,0,2019-11-23_1130,1.76,1.76,TCG Player,"Ajani, the Greathearted",0,War_of_the_Spark_Foil
Card Kingdom,1.8,0,2019-11-23_1130,2.72,2.72,TCG Player,Angrath's Rampage,0,War_of_the_Spark_Foil
StrikeZone,0.5,0,2019-11-23_1130,0.8300000000000001,0.83,TCG Player,"Angrath, Captain of Chaos",0,War_of_the_Spark_Foil
Card Kingdom,2.25,0,2019-11-23_1130,4.0,1.19,TrollAndToad,Arboreal Grazer,0,War_of_the_Spark_Foil
StrikeZone,0.5,0,2019-11-23_1130,0.85,0.85,TCG Player,"Arlinn, Voice of the Pack",0,War_of_the_Spark_Foil
Card Kingdom,7.5,0,2019-11-23_1130,10.49,10.49,TCG Player,"Ashiok, Dream Render",0,War_of_the_Spark_Foil
ABUGames,0.29,0,2019-11-23_1130,0.24,0.24,TCG Player,Augur of Bolas,0,War_of_the_Spark_Foil
ChannelFireball,0.25,0,2019-11-23_1130,0.47,0.47,TCG Player,Awakening of Vitu-Ghazi,0,War_of_the_Spark_Foil
ABUGames,0.21,0,2019-11-23_1130,0.36,0.36,TCG Player,Banehound,0,War_of_the_Spark_Foil
StrikeZone,0.33,0,2019-11-23_1130,0.49,0.49,TCG Player,Bioessence Hydra,0,War_of_the_Spark_Foil
TCG Player,9.51,0,2019-11-23_1130,10.31,10.31,TCG Player,Blast Zone,0,War_of_the_Spark_Foil
Card Kingdom,0.08,0,2019-11-23_1130,0.17,0.17,TCG Player,Bleeding Edge,0,War_of_the_Spark_Foil
CoolStuff,2.5,0,2019-11-23_1130,3.97,3.97,TCG Player,Bolas's Citadel,0,War_of_the_Spark_Foil
Card Kingdom,0.16,0,2019-11-23_1130,0.5,0.5,TCG Player,Bolt Bend,0,War_of_the_Spark_Foil
Card Kingdom,0.45,0,2019-11-23_1130,1.13,0.69,TrollAndToad,Bond of Flourishing,0,War_of_the_Spark_Foil
ABUGames,0.05,0,2019-11-23_1130,0.13,0.13,TCG Player,Bond of Passion,0,War_of_the_Spark_Foil
ABUGames,0.25,0,2019-11-23_1130,0.71,0.25,StrikeZone,Bond of Revival,0,War_of_the_Spark_Foil
ABUGames,0.02,0,2019-11-23_1130,0.09,0.09,TCG Player,Bulwark Giant,0,War_of_the_Spark_Foil
ABUGames,0.23,0,2019-11-23_1130,0.46,0.25,StrikeZone,Burning Prophet,0,War_of_the_Spark_Foil
Card Kingdom,0.16,0,2019-11-23_1130,0.34,0.25,StrikeZone,Callous Dismissal,0,War_of_the_Spark_Foil
CoolStuff,1.0,0,2019-11-23_1130,2.48,2.19,StrikeZone,Casualties of War,0,War_of_the_Spark_Foil
ABUGames,0.06,0,2019-11-23_1130,0.14,0.14,TCG Player,Chandra's Pyrohelix,0,War_of_the_Spark_Foil
ABUGames,0.25,0,2019-11-23_1130,0.59,0.49,StrikeZone,Chandra's Triumph,0,War_of_the_Spark_Foil
Card Kingdom,1.6,0,2019-11-23_1130,1.89,1.89,TCG Player,"Chandra, Fire Artisan",0,War_of_the_Spark_Foil
ABUGames,0.02,0,2019-11-23_1130,0.08,0.08,TCG Player,Charity Extractor,0,War_of_the_Spark_Foil
ABUGames,0.16,0,2019-11-23_1130,0.43,0.38,TrollAndToad,Charmed Stray,0,War_of_the_Spark_Foil
CoolStuff,1.5,0,2019-11-23_1130,2.39,2.29,TrollAndToad,Command the Dreadhorde,0,War_of_the_Spark_Foil
ChannelFireball,0.25,0,2019-11-23_1130,0.53,0.53,TCG Player,Commence the Endgame,0,War_of_the_Spark_Foil
ABUGames,0.29,0,2019-11-23_1130,0.74,0.25,StrikeZone,Contentious Plan,0,War_of_the_Spark_Foil
Card Kingdom,0.05,0,2019-11-23_1130,0.17,0.17,TCG Player,Courage in Crisis,0,War_of_the_Spark_Foil
StrikeZone,1.5,0,2019-11-23_1130,3.79,2.49,CoolStuff,Cruel Celebrant,0,War_of_the_Spark_Foil
ChannelFireball,1.0,0,2019-11-23_1130,1.98,1.98,TCG Player,"Davriel, Rogue Shadowmage",0,War_of_the_Spark_Foil
StrikeZone,1.0,0,2019-11-23_1130,1.99,1.99,TCG Player,Deathsprout,0,War_of_the_Spark_Foil
Card Kingdom,0.53,0,2019-11-23_1130,0.49,0.25,StrikeZone,Defiant Strike,0,War_of_the_Spark_Foil
StrikeZone,0.75,0,2019-11-23_1130,0.96,0.96,TCG Player,Deliver Unto Evil,0,War_of_the_Spark_Foil
Card Kingdom,3.0,0,2019-11-23_1130,3.28,3.28,TCG Player,Despark,0,War_of_the_Spark_Foil
UNDEFINED,0.0,0,2019-11-23_1130,0.0,999999.0,Unknown,Desperate Lunge,0,War_of_the_Spark_Foil
ABUGames,0.05,0,2019-11-23_1130,0.12,0.12,TCG Player,Devouring Hellion,0,War_of_the_Spark_Foil
ABUGames,0.02,0,2019-11-23_1130,0.07,0.07,TCG Player,Divine Arrow,0,War_of_the_Spark_Foil
Card Kingdom,0.45,0,2019-11-23_1130,0.49,0.25,StrikeZone,Domri's Ambush,0,War_of_the_Spark_Foil
StrikeZone,1.5,0,2019-11-23_1130,2.98,2.98,TCG Player,"Domri, Anarch of Bolas",0,War_of_the_Spark_Foil
StrikeZone,1.5,0,2019-11-23_1130,2.99,2.99,CoolStuff,Dovin's Veto,0,War_of_the_Spark_Foil
StrikeZone,1.0,0,2019-11-23_1130,0.49,0.49,TCG Player,"Dovin, Hand of Control",0,War_of_the_Spark_Foil
Card Kingdom,8.5,0,2019-11-23_1130,11.28,9.99,TrollAndToad,Dreadhorde Arcanist,0,War_of_the_Spark_Foil
Card Kingdom,0.9,0,2019-11-23_1130,1.59,1.59,TCG Player,Dreadhorde Butcher,0,War_of_the_Spark_Foil
StrikeZone,1.0,0,2019-11-23_1130,2.77,2.77,TCG Player,Dreadhorde Invasion,0,War_of_the_Spark_Foil
ABUGames,0.18,0,2019-11-23_1130,0.23,0.23,TCG Player,Dreadmalkin,0,War_of_the_Spark_Foil
ABUGames,0.02,0,2019-11-23_1130,0.04,0.04,TCG Player,Duskmantle Operative,0,War_of_the_Spark_Foil
ABUGames,0.31,0,2019-11-23_1130,0.99,0.38,TrollAndToad,Elite Guardmage,0,War_of_the_Spark_Foil
StrikeZone,1.5,0,2019-11-23_1130,3.38,1.99,CoolStuff,Emergence Zone,0,War_of_the_Spark_Foil
StrikeZone,1.0,0,2019-11-23_1130,1.75,1.75,TCG Player,Enter the God-Eternals,0,War_of_the_Spark_Foil
Card Kingdom,0.2,0,2019-11-23_1130,0.32,0.32,TCG Player,Eternal Skylord,0,War_of_the_Spark_Foil
Card Kingdom,0.25,0,2019-11-23_1130,0.5,0.5,TCG Player,Eternal Taskmaster,0,War_of_the_Spark_Foil
StrikeZone,3.0,0,2019-11-23_1130,4.49,4.49,TCG Player,Evolution Sage,0,War_of_the_Spark_Foil
StrikeZone,1.5,0,2019-11-23_1130,1.77,1.77,TCG Player,"Fblthp, the Lost",0,War_of_the_Spark_Foil
Card Kingdom,4.0,0,2019-11-23_1130,3.99,3.99,TCG Player,"Feather, the Redeemed",0,War_of_the_Spark_Foil
CoolStuff,12.0,0,2019-11-23_1130,19.74,19.74,TCG Player,Finale of Devastation,0,War_of_the_Spark_Foil
ChannelFireball,1.5,0,2019-11-23_1130,1.98,1.98,TCG Player,Finale of Eternity,0,War_of_the_Spark_Foil
StrikeZone,2.0,0,2019-11-23_1130,3.24,3.24,TCG Player,Finale of Glory,0,War_of_the_Spark_Foil
CoolStuff,6.0,0,2019-11-23_1130,5.58,5.58,TCG Player,Finale of Promise,0,War_of_the_Spark_Foil
Card Kingdom,3.0,0,2019-11-23_1130,3.98,3.98,TCG Player,Finale of Revelation,0,War_of_the_Spark_Foil
ABUGames,0.32,0,2019-11-23_1130,1.31,1.31,TCG Player,Firemind Vessel,0,War_of_the_Spark_Foil
StrikeZone,1.5,0,2019-11-23_1130,2.36,2.36,TCG Player,Flux Channeler,0,War_of_the_Spark_Foil
ABUGames,0.16,0,2019-11-23_1130,0.38,0.38,TCG Player,Gateway Plaza,0,War_of_the_Spark_Foil
UNDEFINED,0.0,0,2019-11-23_1130,0.0,999999.0,Unknown,Gideon's Battle Cry,0,War_of_the_Spark_Foil
UNDEFINED,0.0,0,2019-11-23_1130,0.0,999999.0,Unknown,Gideon's Company,0,War_of_the_Spark_Foil
ABUGames,0.13,0,2019-11-23_1130,0.15,0.15,TCG Player,Gideon's Triumph,0,War_of_the_Spark_Foil
TCG Player,1.31,0,2019-11-23_1130,1.53,1.53,TCG Player,"Gideon, the Oathsworn",0,War_of_the_Spark_Foil
Card Kingdom,6.6,0,2019-11-23_1130,8.0,8.0,TCG Player,Gideon Blackblade,0,War_of_the_Spark_Foil
ABUGames,0.32,0,2019-11-23_1130,0.79,0.79,TCG Player,Gleaming Overseer,0,War_of_the_Spark_Foil
ABUGames,10.72,0,2019-11-23_1130,5.89,5.89,TCG Player,God-Eternal Bontu,0,War_of_the_Spark_Foil
Card Kingdom,7.5,0,2019-11-23_1130,8.74,8.74,TCG Player,God-Eternal Kefnet,0,War_of_the_Spark_Foil
StrikeZone,7.0,0,2019-11-23_1130,6.73,6.73,TCG Player,God-Eternal Oketra,0,War_of_the_Spark_Foil
TCG Player,4.63,0,2019-11-23_1130,6.15,6.15,TCG Player,God-Eternal Rhonas,0,War_of_the_Spark_Foil
ABUGames,0.56,0,2019-11-23_1130,1.88,1.88,TCG Player,God-Pharaoh's Statue,0,War_of_the_Spark_Foil
Card Kingdom,0.2,0,2019-11-23_1130,0.67,0.67,TCG Player,Grateful Apparition,0,War_of_the_Spark_Foil
ABUGames,0.14,0,2019-11-23_1130,0.44,0.35,TrollAndToad,Grim Initiate,0,War_of_the_Spark_Foil
Card Kingdom,0.2,0,2019-11-23_1130,0.63,0.63,TCG Player,Guild Globe,0,War_of_the_Spark_Foil
UNDEFINED,0.0,0,2019-11-23_1130,0.0,999999.0,Unknown,Guildpact Informant,0,War_of_the_Spark_Foil
ABUGames,0.21,0,2019-11-23_1130,0.41,0.41,TCG Player,Huatli's Raptor,0,War_of_the_Spark_Foil
Card Kingdom,0.6,0,2019-11-23_1130,0.92,0.92,TCG Player,"Huatli, the Sun's Heart",0,War_of_the_Spark_Foil
ChannelFireball,0.25,0,2019-11-23_1130,0.44,0.44,TCG Player,Ignite the Beacon,0,War_of_the_Spark_Foil
Card Kingdom,6.0,0,2019-11-23_1130,6.99,6.99,TCG Player,"Ilharg, the Raze-Boar",0,War_of_the_Spark_Foil
Card Kingdom,1.8,0,2019-11-23_1130,3.49,3.49,TCG Player,Interplanar Beacon,0,War_of_the_Spark_Foil
ABUGames,0.21,0,2019-11-23_1130,0.25,0.25,TCG Player,Invade the City,0,War_of_the_Spark_Foil
ABUGames,0.03,0,2019-11-23_1130,0.88,0.19,ABUGames,Iron Bully,0,War_of_the_Spark_Foil
ABUGames,0.4,0,2019-11-23_1130,0.47,0.47,TCG Player,Island,0,War_of_the_Spark_Foil
UNDEFINED,0.0,0,2019-11-23_1130,0.0,999999.0,Unknown,Jace's Projection,0,War_of_the_Spark_Foil
CoolStuff,1.5,0,2019-11-23_1130,2.59,2.59,TCG Player,"Jace, Arcane Strategist",0,War_of_the_Spark_Foil
Card Kingdom,4.0,0,2019-11-23_1130,6.39,6.39,TCG Player,"Jace, Wielder of Mysteries",0,War_of_the_Spark_Foil
ABUGames,0.32,0,2019-11-23_1130,0.49,0.49,TCG Player,"Jaya, Venerated Firemage",0,War_of_the_Spark_Foil
StrikeZone,0.5,0,2019-11-23_1130,0.74,0.74,TCG Player,"Jiang Yanggu, Wildcrafter",0,War_of_the_Spark_Foil
CoolStuff,2.0,0,2019-11-23_1130,2.71,2.71,TCG Player,Karn's Bastion,0,War_of_the_Spark_Foil
StrikeZone,16.0,0,2019-11-23_1130,18.45,18.45,TCG Player,"Karn, the Great Creator",0,War_of_the_Spark_Foil
StrikeZone,1.5,0,2019-11-23_1130,1.82,1.82,TCG Player,"Kasmina, Enigmatic Mentor",0,War_of_the_Spark_Foil
Card Kingdom,0.45,0,2019-11-23_1130,0.99,0.99,TCG Player,Kaya's Ghostform,0,War_of_the_Spark_Foil
ABUGames,0.27,0,2019-11-23_1130,0.6900000000000001,0.69,TCG Player,"Kaya, Bane of the Dead",0,War_of_the_Spark_Foil
ABUGames,0.72,0,2019-11-23_1130,1.74,1.74,TCG Player,"Kiora, Behemoth Beckoner",0,War_of_the_Spark_Foil
StrikeZone,1.5,0,2019-11-23_1130,2.28,2.28,TCG Player,"Krenko, Tin Street Kingpin",0,War_of_the_Spark_Foil
ABUGames,0.03,0,2019-11-23_1130,0.08,0.08,TCG Player,Lazotep Behemoth,0,War_of_the_Spark_Foil
Card Kingdom,0.5,0,2019-11-23_1130,1.67,1.67,TCG Player,Lazotep Plating,0,War_of_the_Spark_Foil
ABUGames,0.23,0,2019-11-23_1130,0.45,0.25,StrikeZone,Lazotep Reaver,0,War_of_the_Spark_Foil
Card Kingdom,0.53,0,2019-11-23_1130,0.74,0.74,TCG Player,Leyline Prowler,0,War_of_the_Spark_Foil
ABUGames,0.53,0,2019-11-23_1130,1.13,1.13,TCG Player,Liliana's Triumph,0,War_of_the_Spark_Foil
Card Kingdom,21.0,0,2019-11-23_1130,25.97,25.97,TCG Player,"Liliana, Dreadhorde General",0,War_of_the_Spark_Foil
ABUGames,0.26,0,2019-11-23_1130,0.91,0.91,TCG Player,Living Twister,0,War_of_the_Spark_Foil
ABUGames,0.08,0,2019-11-23_1130,0.09,0.09,TCG Player,Makeshift Battalion,0,War_of_the_Spark_Foil
ABUGames,0.27,0,2019-11-23_1130,0.93,0.25,StrikeZone,Mana Geode,0,War_of_the_Spark_Foil
StrikeZone,1.5,0,2019-11-23_1130,2.44,2.44,TCG Player,Massacre Girl,0,War_of_the_Spark_Foil
Card Kingdom,1.4,0,2019-11-23_1130,2.27,2.27,TCG Player,Mayhem Devil,0,War_of_the_Spark_Foil
ABUGames,0.28,0,2019-11-23_1130,0.93,0.75,CoolStuff,Merfolk Skydiver,0,War_of_the_Spark_Foil
ChannelFireball,0.25,0,2019-11-23_1130,0.38,0.38,TCG Player,Mizzium Tank,0,War_of_the_Spark_Foil
ABUGames,0.29,0,2019-11-23_1130,0.58,0.58,TCG Player,Mobilized District,0,War_of_the_Spark_Foil
Card Kingdom,0.5,0,2019-11-23_1130,0.37,0.37,TCG Player,Mountain,0,War_of_the_Spark_Foil
ABUGames,0.28,0,2019-11-23_1130,0.8,0.8,TCG Player,"Mowu, Loyal Companion",0,War_of_the_Spark_Foil
ABUGames,0.27,0,2019-11-23_1130,0.77,0.77,TCG Player,"Nahiri, Storm of Stone",0,War_of_the_Spark_Foil
StrikeZone,4.0,0,2019-11-23_1130,5.74,5.74,TCG Player,Narset's Reversal,0,War_of_the_Spark_Foil
ChannelFireball,17.5,0,2019-11-23_1130,18.98,18.98,TCG Player,"Narset, Parter of Veils",0,War_of_the_Spark_Foil
StrikeZone,1.5,0,2019-11-23_1130,0.96,0.96,TCG Player,"Neheb, Dreadhorde Champion",0,War_of_the_Spark_Foil
StrikeZone,1.0,0,2019-11-23_1130,2.49,2.49,StrikeZone,Neoform,0,War_of_the_Spark_Foil
TCG Player,12.02,0,2019-11-23_1130,16.76,16.76,TCG Player,"Nicol Bolas, Dragon-God",0,War_of_the_Spark_Foil
ABUGames,0.39,0,2019-11-23_1130,0.78,0.78,TCG Player,Nissa's Triumph,0,War_of_the_Spark_Foil
StrikeZone,6.0,0,2019-11-23_1130,8.75,8.75,TCG Player,"Nissa, Who Shakes the World",0,War_of_the_Spark_Foil
StrikeZone,9.0,0,2019-11-23_1130,13.1,13.1,TCG Player,Niv-Mizzet Reborn,0,War_of_the_Spark_Foil
ABUGames,0.09,0,2019-11-23_1130,0.08,0.08,TCG Player,No Escape,0,War_of_the_Spark_Foil
CoolStuff,1.25,0,2019-11-23_1130,1.78,1.78,TCG Player,Oath of Kaya,0,War_of_the_Spark_Foil
ABUGames,0.15,0,2019-11-23_1130,0.6000000000000001,0.25,StrikeZone,Ob Nixilis's Cruelty,0,War_of_the_Spark_Foil
ABUGames,0.31,0,2019-11-23_1130,0.94,0.94,TCG Player,"Ob Nixilis, the Hate-Twisted",0,War_of_the_Spark_Foil
UNDEFINED,0.0,0,2019-11-23_1130,0.0,999999.0,Unknown,Orzhov Guildgate,0,War_of_the_Spark_Foil
Card Kingdom,0.9,0,2019-11-23_1130,1.77,1.77,TCG Player,Paradise Druid,0,War_of_the_Spark_Foil
Card Kingdom,0.45,0,2019-11-23_1130,0.99,0.99,CoolStuff,Parhelion II,0,War_of_the_Spark_Foil
ABUGames,0.32,0,2019-11-23_1130,0.22,0.22,TCG Player,Plains,0,War_of_the_Spark_Foil
Card Kingdom,0.45,0,2019-11-23_1130,0.88,0.88,TCG Player,Planewide Celebration,0,War_of_the_Spark_Foil
ABUGames,0.16,0,2019-11-23_1130,0.24,0.24,TCG Player,Pledge of Unity,0,War_of_the_Spark_Foil
ABUGames,0.26,0,2019-11-23_1130,0.49,0.35,TrollAndToad,Pollenbright Druid,0,War_of_the_Spark_Foil
Card Kingdom,0.53,0,2019-11-23_1130,1.18,1.18,TCG Player,Price of Betrayal,0,War_of_the_Spark_Foil
ABUGames,0.02,0,2019-11-23_1130,0.86,0.19,ABUGames,Primordial Wurm,0,War_of_the_Spark_Foil
Card Kingdom,0.9,0,2019-11-23_1130,1.88,1.49,CoolStuff,Prison Realm,0,War_of_the_Spark_Foil
ABUGames,0.23,0,2019-11-23_1130,0.24,0.24,TCG Player,Ral's Outburst,0,War_of_the_Spark_Foil
ChannelFireball,2.0,0,2019-11-23_1130,2.74,2.69,StrikeZone,"Ral, Storm Conduit",0,War_of_the_Spark_Foil
ABUGames,0.2,0,2019-11-23_1130,0.24,0.24,TCG Player,Rally of Wings,0,War_of_the_Spark_Foil
ABUGames,0.03,0,2019-11-23_1130,0.09,0.09,TCG Player,Relentless Advance,0,War_of_the_Spark_Foil
ABUGames,0.12,0,2019-11-23_1130,0.16,0.16,TCG Player,Rescuer Sphinx,0,War_of_the_Spark_Foil
Card Kingdom,0.45,0,2019-11-23_1130,1.16,1.16,TCG Player,Return to Nature,0,War_of_the_Spark_Foil
StrikeZone,2.0,0,2019-11-23_1130,2.78,2.78,TCG Player,"Roalesk, Apex Hybrid",0,War_of_the_Spark_Foil
ChannelFireball,0.25,0,2019-11-23_1130,0.42,0.42,TCG Player,Role Reversal,0,War_of_the_Spark_Foil
ABUGames,0.1,0,2019-11-23_1130,0.16,0.16,TCG Player,Rubblebelt Rioters,0,War_of_the_Spark_Foil
StrikeZone,4.0,0,2019-11-23_1130,4.53,4.53,TCG Player,"Saheeli, Sublime Artificer",0,War_of_the_Spark_Foil
ABUGames,0.21,0,2019-11-23_1130,0.42,0.42,TCG Player,Samut's Sprint,0,War_of_the_Spark_Foil
ABUGames,0.34,0,2019-11-23_1130,0.59,0.59,TCG Player,"Samut, Tyrant Smasher",0,War_of_the_Spark_Foil
ChannelFireball,2.0,0,2019-11-23_1130,3.45,3.45,TCG Player,Sarkhan the Masterless,0,War_of_the_Spark_Foil
ChannelFireball,0.25,0,2019-11-23_1130,0.51,0.51,TCG Player,Single Combat,0,War_of_the_Spark_Foil
ChannelFireball,0.25,0,2019-11-23_1130,0.43,0.43,TCG Player,Solar Blaze,0,War_of_the_Spark_Foil
TCG Player,3.05,0,2019-11-23_1130,4.28,4.28,TCG Player,"Sorin, Vengeful Bloodlord",0,War_of_the_Spark_Foil
Card Kingdom,0.25,0,2019-11-23_1130,1.03,0.99,CoolStuff,Soul Diviner,0,War_of_the_Spark_Foil
TCG Player,3.31,0,2019-11-23_1130,5.23,4.99,StrikeZone,Spark Double,0,War_of_the_Spark_Foil
ABUGames,0.09,0,2019-11-23_1130,0.12,0.12,TCG Player,Spark Reaper,0,War_of_the_Spark_Foil
ABUGames,0.02,0,2019-11-23_1130,0.1,0.1,TCG Player,Steady Aim,0,War_of_the_Spark_Foil
ABUGames,0.05,0,2019-11-23_1130,0.12,0.12,TCG Player,Storm the Citadel,0,War_of_the_Spark_Foil
Card Kingdom,0.45,0,2019-11-23_1130,0.54,0.54,TCG Player,"Storrev, Devkarin Lich",0,War_of_the_Spark_Foil
ABUGames,0.13,0,2019-11-23_1130,0.12,0.12,TCG Player,Sunblade Angel,0,War_of_the_Spark_Foil
ABUGames,0.65,0,2019-11-23_1130,0.39,0.39,TCG Player,Swamp,0,War_of_the_Spark_Foil
ChannelFireball,2.5,0,2019-11-23_1130,2.97,2.97,TCG Player,"Tamiyo, Collector of Tales",0,War_of_the_Spark_Foil
ABUGames,0.2,0,2019-11-23_1130,0.42,0.25,StrikeZone,Teferi's Time Twist,0,War_of_the_Spark_Foil
StrikeZone,32.0,0,2019-11-23_1130,36.3,34.99,TrollAndToad,"Teferi, Time Raveler",0,War_of_the_Spark_Foil
Card Kingdom,0.75,0,2019-11-23_1130,2.53,1.99,CoolStuff,Tenth District Legionnaire,0,War_of_the_Spark_Foil
Card Kingdom,0.45,0,2019-11-23_1130,0.92,0.92,TCG Player,"Teyo, the Shieldmage",0,War_of_the_Spark_Foil
ABUGames,1.87,0,2019-11-23_1130,9.59,9.59,ABUGames,"Tezzeret, Master of the Bridge",0,War_of_the_Spark_Foil
ChannelFireball,2.5,0,2019-11-23_1130,3.49,3.49,TCG Player,The Elderspell,0,War_of_the_Spark_Foil
StrikeZone,1.0,0,2019-11-23_1130,1.04,1.04,TCG Player,The Wanderer,0,War_of_the_Spark_Foil
ABUGames,0.09,0,2019-11-23_1130,0.11,0.11,TCG Player,Tibalt's Rager,0,War_of_the_Spark_Foil
StrikeZone,1.0,0,2019-11-23_1130,1.95,1.95,TCG Player,"Tibalt, Rakish Instigator",0,War_of_the_Spark_Foil
StrikeZone,0.75,0,2019-11-23_1130,1.88,1.88,TCG Player,Time Wipe,0,War_of_the_Spark_Foil
StrikeZone,2.0,0,2019-11-23_1130,2.28,2.28,TCG Player,"Tolsimir, Friend to Wolves",0,War_of_the_Spark_Foil
