absoluteChangeSinceOneWeekAgo,absoluteChangeSinceYesterday,bestVendorBuylist,bestVendorBuylistPrice,cardId,color,countForTrade,fair_price,fullImageUrl,isFoil,lowestPrice,lowestPriceVendor,manna,name,percentageChangeSinceOneWeekAgo,quantity,rarity,setName,setUrl,url
-1.299999952316284,0,UNDEFINED,0,"Dovin,_Grand_ArbiterRavnica_AllegiancefalseNM-M",Gld,0,0,"http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Dovin, Grand Arbiter.full.jpg",False,999999,Unknown,1WU,"Dovin, Grand Arbiter",-100.0,0,M,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,"/sets/Ravnica_Allegiance/Dovin,_Grand_Arbiter"
-0.11999999731779001,0,UNDEFINED,0,Drill_BitRavnica_AllegiancefalseNM-M,B,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Drill Bit.full.jpg,False,999999,Unknown,2B,Drill Bit,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Drill_Bit
-1.070000052452087,0,UNDEFINED,0,ElectrodominanceRavnica_AllegiancefalseNM-M,R,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Electrodominance.full.jpg,False,999999,Unknown,XRR,Electrodominance,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Electrodominance
-0.050000000745058004,0,UNDEFINED,0,Elite_ArresterRavnica_AllegiancefalseNM-M,W,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Elite Arrester.full.jpg,False,999999,Unknown,W,Elite Arrester,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Elite_Arrester
-0.5099999904632561,0,UNDEFINED,0,Emergency_PowersRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Emergency Powers.full.jpg,False,999999,Unknown,5WU,Emergency Powers,-100.0,0,M,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Emergency_Powers
-0.38999998569488503,0,UNDEFINED,0,End-Raze_ForerunnersRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/End-Raze Forerunners.full.jpg,False,999999,Unknown,5GGG,End-Raze Forerunners,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/End-Raze_Forerunners
-0.009999999776482001,0,UNDEFINED,0,Enraged_CeratokRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Enraged Ceratok.full.jpg,False,999999,Unknown,2GG,Enraged Ceratok,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Enraged_Ceratok
-0.21999999880790702,0,UNDEFINED,0,Essence_CaptureRavnica_AllegiancefalseNM-M,U,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Essence Capture.full.jpg,False,999999,Unknown,UU,Essence Capture,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Essence_Capture
-0.43999999761581404,0,UNDEFINED,0,Ethereal_AbsolutionRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Ethereal Absolution.full.jpg,False,999999,Unknown,4WB,Ethereal Absolution,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Ethereal_Absolution
-0.009999999776482001,0,UNDEFINED,0,Expose_to_DaylightRavnica_AllegiancefalseNM-M,W,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Expose to Daylight.full.jpg,False,999999,Unknown,2W,Expose to Daylight,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Expose_to_Daylight
-0.009999999776482001,0,UNDEFINED,0,Eyes_EverywhereRavnica_AllegiancefalseNM-M,U,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Eyes Everywhere.full.jpg,False,999999,Unknown,2U,Eyes Everywhere,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Eyes_Everywhere
-0.009999999776482001,0,UNDEFINED,0,Faerie_DuelistRavnica_AllegiancefalseNM-M,U,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Faerie Duelist.full.jpg,False,999999,Unknown,1U,Faerie Duelist,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Faerie_Duelist
-0.009999999776482001,0,UNDEFINED,0,Feral_MaakaRavnica_AllegiancefalseNM-M,R,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Feral Maaka.full.jpg,False,999999,Unknown,1R,Feral Maaka,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Feral_Maaka
-0.019999999552965,0,UNDEFINED,0,Final_PaymentRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Final Payment.full.jpg,False,999999,Unknown,WB,Final Payment,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Final_Payment
-0.11999999731779001,0,UNDEFINED,0,Fireblade_ArtistRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Fireblade Artist.full.jpg,False,999999,Unknown,BR,Fireblade Artist,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Fireblade_Artist
-0.009999999776482001,0,UNDEFINED,0,Flames_of_the_Raze-BoarRavnica_AllegiancefalseNM-M,R,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Flames of the Raze-Boar.full.jpg,False,999999,Unknown,5R,Flames of the Raze-Boar,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Flames_of_the_Raze-Boar
-0.289999991655349,0,UNDEFINED,0,Font_of_AgoniesRavnica_AllegiancefalseNM-M,B,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Font of Agonies.full.jpg,False,999999,Unknown,B,Font of Agonies,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Font_of_Agonies
-0.07999999821186,0,UNDEFINED,0,Footlight_FiendRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Footlight Fiend.full.jpg,False,999999,Unknown,B/R,Footlight Fiend,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Footlight_Fiend
-0.029999999329447004,0,UNDEFINED,0,Forbidding_SpiritRavnica_AllegiancefalseNM-M,W,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Forbidding Spirit.full.jpg,False,999999,Unknown,1WW,Forbidding Spirit,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Forbidding_Spirit
-0.319999992847442,0,UNDEFINED,0,ForestRavnica_AllegiancefalseNM-M,Lnd,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Forest.full.jpg,False,999999,Unknown,,Forest,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Forest
-0.009999999776482001,0,UNDEFINED,0,Frenzied_ArynxRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Frenzied Arynx.full.jpg,False,999999,Unknown,2RG,Frenzied Arynx,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Frenzied_Arynx
-0.340000003576278,0,UNDEFINED,0,Frilled_MysticRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Frilled Mystic.full.jpg,False,999999,Unknown,GGUU,Frilled Mystic,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Frilled_Mystic
-0.05999999865889501,0,UNDEFINED,0,Galloping_LizrogRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Galloping Lizrog.full.jpg,False,999999,Unknown,3GU,Galloping Lizrog,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Galloping_Lizrog
-0.140000000596046,0,UNDEFINED,0,Gate_ColossusRavnica_AllegiancefalseNM-M,NA,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Gate Colossus.full.jpg,False,999999,Unknown,8,Gate Colossus,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Gate_Colossus
-0.10000000149011601,0,UNDEFINED,0,Gatebreaker_RamRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Gatebreaker Ram.full.jpg,False,999999,Unknown,2G,Gatebreaker Ram,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Gatebreaker_Ram
-0.150000005960464,0,UNDEFINED,0,Gates_AblazeRavnica_AllegiancefalseNM-M,R,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Gates Ablaze.full.jpg,False,999999,Unknown,2R,Gates Ablaze,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Gates_Ablaze
-0.029999999329447004,0,UNDEFINED,0,Gateway_PlazaRavnica_AllegiancefalseNM-M,Lnd,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Gateway Plaza.full.jpg,False,999999,Unknown,,Gateway Plaza,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Gateway_Plaza
-0.009999999776482001,0,UNDEFINED,0,Gateway_SneakRavnica_AllegiancefalseNM-M,U,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Gateway Sneak.full.jpg,False,999999,Unknown,2U,Gateway Sneak,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Gateway_Sneak
-0.009999999776482001,0,UNDEFINED,0,Get_the_PointRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Get the Point.full.jpg,False,999999,Unknown,3BR,Get the Point,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Get_the_Point
-0.009999999776482001,0,UNDEFINED,0,Ghor-Clan_WreckerRavnica_AllegiancefalseNM-M,R,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Ghor-Clan Wrecker.full.jpg,False,999999,Unknown,3R,Ghor-Clan Wrecker,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Ghor-Clan_Wrecker
-0.009999999776482001,0,UNDEFINED,0,Gift_of_StrengthRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Gift of Strength.full.jpg,False,999999,Unknown,1G,Gift of Strength,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Gift_of_Strength
-0.129999995231628,0,UNDEFINED,0,Glass_of_the_GuildpactRavnica_AllegiancefalseNM-M,NA,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Glass of the Guildpact.full.jpg,False,999999,Unknown,2,Glass of the Guildpact,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Glass_of_the_Guildpact
-0.029999999329447004,0,UNDEFINED,0,Goblin_GatheringRavnica_AllegiancefalseNM-M,R,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Goblin Gathering.full.jpg,False,999999,Unknown,2R,Goblin Gathering,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Goblin_Gathering
-7.940000057220459,0,UNDEFINED,0,Godless_ShrineRavnica_AllegiancefalseNM-M,Lnd,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Godless Shrine.full.jpg,False,999999,Unknown,,Godless Shrine,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Godless_Shrine
-0.009999999776482001,0,UNDEFINED,0,Grasping_ThrullRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Grasping Thrull.full.jpg,False,999999,Unknown,3WB,Grasping Thrull,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Grasping_Thrull
-0.009999999776482001,0,UNDEFINED,0,Gravel-Hide_GoblinRavnica_AllegiancefalseNM-M,R,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Gravel-Hide Goblin.full.jpg,False,999999,Unknown,1R,Gravel-Hide Goblin,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Gravel-Hide_Goblin
-0.009999999776482001,0,UNDEFINED,0,Grotesque_DemiseRavnica_AllegiancefalseNM-M,B,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Grotesque Demise.full.jpg,False,999999,Unknown,2B,Grotesque Demise,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Grotesque_Demise
-0.8199999928474421,0,UNDEFINED,0,Growth-Chamber_GuardianRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Growth-Chamber Guardian.full.jpg,False,999999,Unknown,1G,Growth-Chamber Guardian,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Growth-Chamber_Guardian
-0.270000010728836,0,UNDEFINED,0,Growth_SpiralRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Growth Spiral.full.jpg,False,999999,Unknown,GU,Growth Spiral,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Growth_Spiral
-0.019999999552965,0,UNDEFINED,0,Gruul_BeastmasterRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Gruul Beastmaster.full.jpg,False,999999,Unknown,3G,Gruul Beastmaster,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Gruul_Beastmaster
-0.159999996423721,0,UNDEFINED,0,Gruul_GuildgateRavnica_AllegiancefalseNM-M,Lnd,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Gruul Guildgate.full.jpg,False,999999,Unknown,,Gruul Guildgate,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Gruul_Guildgate
-0.029999999329447004,0,UNDEFINED,0,Gruul_LocketRavnica_AllegiancefalseNM-M,NA,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Gruul Locket.full.jpg,False,999999,Unknown,3,Gruul Locket,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Gruul_Locket
-1.190000057220459,0,UNDEFINED,0,Gruul_SpellbreakerRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Gruul Spellbreaker.full.jpg,False,999999,Unknown,1RG,Gruul Spellbreaker,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Gruul_Spellbreaker
-2.720000028610229,0,UNDEFINED,0,Guardian_ProjectRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Guardian Project.full.jpg,False,999999,Unknown,3G,Guardian Project,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Guardian_Project
-2.230000019073486,0,UNDEFINED,0,GutterbonesRavnica_AllegiancefalseNM-M,B,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Gutterbones.full.jpg,False,999999,Unknown,B,Gutterbones,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Gutterbones
-0.07999999821186,0,UNDEFINED,0,Gyre_EngineerRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Gyre Engineer.full.jpg,False,999999,Unknown,1GU,Gyre Engineer,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Gyre_Engineer
-0.009999999776482001,0,UNDEFINED,0,Haazda_OfficerRavnica_AllegiancefalseNM-M,W,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Haazda Officer.full.jpg,False,999999,Unknown,2W,Haazda Officer,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Haazda_Officer
-0.03999999910593,0,UNDEFINED,0,HackrobatRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Hackrobat.full.jpg,False,999999,Unknown,1BR,Hackrobat,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Hackrobat
-8.75,0,UNDEFINED,0,Hallowed_FountainRavnica_AllegiancefalseNM-M,Lnd,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Hallowed Fountain.full.jpg,False,999999,Unknown,,Hallowed Fountain,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Hallowed_Fountain
-0.5299999713897701,0,UNDEFINED,0,Hero_of_Precinct_OneRavnica_AllegiancefalseNM-M,W,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Hero of Precinct One.full.jpg,False,999999,Unknown,1W,Hero of Precinct One,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Hero_of_Precinct_One
-0.129999995231628,0,UNDEFINED,0,High_AlertRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/High Alert.full.jpg,False,999999,Unknown,1WU,High Alert,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/High_Alert
-0.009999999776482001,0,UNDEFINED,0,HumongulusRavnica_AllegiancefalseNM-M,U,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Humongulus.full.jpg,False,999999,Unknown,4U,Humongulus,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Humongulus
-16.940000534057617,0,UNDEFINED,0,Hydroid_KrasisRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Hydroid Krasis.full.jpg,False,999999,Unknown,XGU,Hydroid Krasis,-100.0,0,M,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Hydroid_Krasis
-0.03999999910593,0,UNDEFINED,0,Ill-Gotten_InheritanceRavnica_AllegiancefalseNM-M,B,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Ill-Gotten Inheritance.full.jpg,False,999999,Unknown,3B,Ill-Gotten Inheritance,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Ill-Gotten_Inheritance
-0.11999999731779001,0,UNDEFINED,0,Immolation_ShamanRavnica_AllegiancefalseNM-M,R,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Immolation Shaman.full.jpg,False,999999,Unknown,1R,Immolation Shaman,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Immolation_Shaman
-0.029999999329447004,0,UNDEFINED,0,Impassioned_OratorRavnica_AllegiancefalseNM-M,W,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Impassioned Orator.full.jpg,False,999999,Unknown,1W,Impassioned Orator,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Impassioned_Orator
-0.019999999552965,0,UNDEFINED,0,Imperious_OligarchRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Imperious Oligarch.full.jpg,False,999999,Unknown,WB,Imperious Oligarch,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Imperious_Oligarch
0.0,0,UNDEFINED,0,IncongruityRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Incongruity.full.jpg,False,999999,Unknown,1GU,Incongruity,,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Incongruity
0.0,0,UNDEFINED,0,IncubationRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Incubation.full.jpg,False,999999,Unknown,G/U,Incubation,,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Incubation
-1.590000033378601,0,UNDEFINED,0,Incubation_DruidRavnica_AllegiancefalseNM-M,G,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Incubation Druid.full.jpg,False,999999,Unknown,1G,Incubation Druid,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Incubation_Druid
-0.46999999880790705,0,UNDEFINED,0,IslandRavnica_AllegiancefalseNM-M,Lnd,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Island.full.jpg,False,999999,Unknown,,Island,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Island
-0.6899999976158141,0,UNDEFINED,0,"Judith,_the_Scourge_DivaRavnica_AllegiancefalseNM-M",Gld,0,0,"http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Judith, the Scourge Diva.full.jpg",False,999999,Unknown,1BR,"Judith, the Scourge Diva",-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,"/sets/Ravnica_Allegiance/Judith,_the_Scourge_Diva"
-0.019999999552965,0,UNDEFINED,0,JunktrollerRavnica_AllegiancefalseNM-M,NA,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Junktroller.full.jpg,False,999999,Unknown,4,Junktroller,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Junktroller
-0.009999999776482001,0,UNDEFINED,0,Justiciar's_PortalRavnica_AllegiancefalseNM-M,W,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Justiciar's Portal.full.jpg,False,999999,Unknown,1W,Justiciar's Portal,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Justiciar's_Portal
-1.769999980926513,0,UNDEFINED,0,Kaya's_WrathRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Kaya's Wrath.full.jpg,False,999999,Unknown,WWBB,Kaya's Wrath,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Kaya's_Wrath
-4.78000020980835,0,UNDEFINED,0,"Kaya,_Orzhov_UsurperRavnica_AllegiancefalseNM-M",Gld,0,0,"http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Kaya, Orzhov Usurper.full.jpg",False,999999,Unknown,1WB,"Kaya, Orzhov Usurper",-100.0,0,M,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,"/sets/Ravnica_Allegiance/Kaya,_Orzhov_Usurper"
-0.009999999776482001,0,UNDEFINED,0,Knight_of_SorrowsRavnica_AllegiancefalseNM-M,W,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Knight of Sorrows.full.jpg,False,999999,Unknown,4W,Knight of Sorrows,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Knight_of_Sorrows
-0.009999999776482001,0,UNDEFINED,0,Knight_of_the_Last_BreathRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Knight of the Last Breath.full.jpg,False,999999,Unknown,5WB,Knight of the Last Breath,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Knight_of_the_Last_Breath
-0.44999998807907104,0,UNDEFINED,0,"Lavinia,_Azorius_RenegadeRavnica_AllegiancefalseNM-M",Gld,0,0,"http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Lavinia, Azorius Renegade.full.jpg",False,999999,Unknown,WU,"Lavinia, Azorius Renegade",-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,"/sets/Ravnica_Allegiance/Lavinia,_Azorius_Renegade"
-0.009999999776482001,0,UNDEFINED,0,Lawmage's_BindingRavnica_AllegiancefalseNM-M,Gld,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Lawmage's Binding.full.jpg,False,999999,Unknown,1WU,Lawmage's Binding,-100.0,0,C,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Lawmage's_Binding
-2.77999997138977,0,UNDEFINED,0,Light_Up_the_StageRavnica_AllegiancefalseNM-M,R,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Light Up the Stage.full.jpg,False,999999,Unknown,2R,Light Up the Stage,-100.0,0,U,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Light_Up_the_Stage
-0.10999999940395301,0,UNDEFINED,0,Lumbering_BattlementRavnica_AllegiancefalseNM-M,W,0,0,http://s.mtgprice.com/sets/Ravnica_Allegiance/img/Lumbering Battlement.full.jpg,False,999999,Unknown,4W,Lumbering Battlement,-100.0,0,R,Ravnica_Allegiance,/spoiler_lists/Ravnica_Allegiance,/sets/Ravnica_Allegiance/Lumbering_Battlement
